"id","issue_id","comment_body","commenter_login","commenter_id","created_at","comment_body_processed"
1808,301,"Spec for `atob` and `btoa`: https://html.spec.whatwg.org/multipage/webappapis.html#dom-atob-dev

- Firefox: `TypeError: Window.atob: At least 1 argument required, but only 0 passed`
- Safari: `TypeError: Not enough arguments`
- Chromium: `TypeError: Failed to execute 'atob' on 'Window': 1 argument required, but only 0 present.`
- Deno: `DOMException: Failed to decode base64.`

Spec for `structuredClone`: https://html.spec.whatwg.org/multipage/structured-data.html#dom-structuredclone

- Firefox: `TypeError: Window.structuredClone: At least 1 argument required, but only 0 passed`
- Safari: `TypeError: Not enough arguments`
- Chromium: `TypeError: Failed to execute 'structuredClone' on 'Window': 1 argument required, but only 0 present.`
- Deno: `TypeError: Failed to execute 'structuredClone': 1 argument required, but only 0 present.`

It looks like Node.js indeed not aligned with the rest of the ecosystem.","aduh95",14309773,"2022-01-09 23:38:11",NULL
1809,301,"I think this is the part of Web IDL that defines what should happen: https://webidl.spec.whatwg.org/#es-overloads

> If there is no valid overload for the type of value passed in here, then we throw a TypeError.","targos",2352663,"2022-01-10 07:24:42",NULL
1810,301,"Sure I'll open a quick PR that throws `ERR_INVALID_ARG_TYPE` and adds a test good catch","benjamingr",1315533,"2022-01-11 16:15:22",NULL
1811,301,"I can also add a fix for structuredClone to the PR but I'd rather make a good-first-issue out of it if everyone is OK with it given how straightforward it is maybe?","benjamingr",1315533,"2022-01-11 16:24:48",NULL
1812,301,"@benjamingr, do you think it would be best to add a new `ERR_INVALID_ARGS_NUMBER` code first, or do you plan to go w/ `ERR_MISSING_ARGS`? Without the name of this missing argument, it might be tough to determine what to provide to the error for the message text.

If you want me to open a PR to include this `ERR_INVALID_ARGS_NUMBER` first, it might be best since adding a whole new error code seems a bit much for a GFI, and it can be tricky.","DerekNonGeneric",17770407,"2022-01-11 17:40:25",NULL
1813,301,"@DerekNonGeneric I think it's important to understand what `.code` is used for and its importance and I don't think it matters in this case. I just think it's important we should raise a `TypeError` and `atob` is for browser compatibility anyway so I doubt anyone is checking `.code` on anything atob related.

That said, if you feel strongly about this feel free to push whatever code you want on that branch or ask that I change it to ERR_MISSING_ARGS both are fine by me :) ","benjamingr",1315533,"2022-01-11 19:41:03",NULL
1814,301,"I'll be happy to take the `structuredClone` fix. What would be the error of choice in this case? `ERR_MISSING_OPTION('value')` or `ERR_INVALID_ARG_TYPE('value', [...'everything specified in #1'], value)`?

* 1: https://developer.mozilla.org/en-US/docs/Web/API/Web_Workers_API/Structured_clone_algorithm","gioragutt",13711224,"2022-01-22 18:40:36",NULL
1815,301,"`ERR_MISSING_ARGS`? I honestly just care that it's a TypeError and is spec compliant :)","benjamingr",1315533,"2022-01-22 19:27:44",NULL
1816,301,"Oh right, `ERR_MISSING_OPTION` sounds like an error for a missing key in an options object, `ERR_MISSING_ARGS` makes more sense 👍🏻","gioragutt",13711224,"2022-01-22 19:42:08",NULL
1817,301,"Only a subset was fixed in the PR - so reopening.","benjamingr",1315533,"2022-01-24 23:22:50",NULL
1818,302,"https://github.com/TypeStrong/ts-node/issues/1587#issuecomment-1004576774","Scared-Heart",26789238,"2022-01-04 07:41:02",NULL
1819,302,"This bug is triggered by `require('repl')`, it does not require a REPL to be created.  It is a side-effect of `require('repl')`, which means it can reproduce without running in the REPL.","cspotcode",376504,"2022-01-04 16:54:53",NULL
1820,303,"A minimal reproducible example:

```javascript
const a = {
    b: {
        get [Symbol.iterator]() {
            throw Error();
        }
    }
};

console.log(a);
```

This happens because the userland Error is caught by the internal module:
https://github.com/nodejs/node/blob/4cb2a4786711e304314313aabb24ed2dc46134ef/lib/internal/util/inspect.js#L1026-L1038

Maybe we can improve this by filtering the userland error?

","meixg",9262426,"2022-02-28 09:24:17",NULL
1821,303,"From my reading @meixg's above minimal example causes an error because of the dynamic `Symbol.iterator` access at L862.
https://github.com/nodejs/node/blob/a81b4ebb7598a020fa95d80da13fc0b331c35c2a/lib/internal/util/inspect.js#L862

I'm still not sure if @fabiancook's error is happening for the same reason but I'll try to fix it by removing access to `Symbol.iterator`.","cola119",22386678,"2022-07-05 00:29:58",NULL
1822,303,"@meixg it is actually a separate issue that you highlight.

I have a local fix for this issue as well.","BridgeAR",8822573,"2022-07-05 11:50:35",NULL
1823,303,"This is no longer reproducible AFAICT.","avivkeller",38299977,"2024-10-14 22:31:59",NULL
1824,304,"there is some kind of bug with the async id stack with this PR, DO NOT MERGE yet","bmeck",234659,"2021-12-17 15:25:33",NULL
1825,304,"@qard and I did some poking and it seems some other stuff is likely messed up around here https://github.com/nodejs/node/issues/41222 , I cannot write a test that covers all the branches of unhandledRejection + uncaughtExceptionMonitor because of it.","bmeck",234659,"2021-12-17 15:26:42",NULL
1826,304,"@bmeck does that mean only the tests are broken and not the actual feature?","vdeturckheim",7135896,"2021-12-17 15:29:08",NULL
1827,304,"@vdeturckheim the feature isn't fully fixed it looks like, if you register `uncaughtExceptionMonitor` things look like they aren't correct. `unhandledRejection` seems to work fine with this PR. Registering both events gets all sort of broken (regardless of this PR).","bmeck",234659,"2021-12-17 15:44:01",NULL
1828,304,"@Qard please re-review","bmeck",234659,"2021-12-20 18:31:57",NULL
1829,304,"CI: https://ci.nodejs.org/job/node-test-pull-request/41566/","nodejs-github-bot",18269663,"2021-12-20 21:28:16",NULL
1830,304,"CI: https://ci.nodejs.org/job/node-test-pull-request/41567/","nodejs-github-bot",18269663,"2021-12-20 21:52:17",NULL
1831,304,"Landed in c3866b09c189","bmeck",234659,"2021-12-21 15:34:18",NULL
1835,306,"As far as I can tell it's less an async_hooks issue and more an issue with domains, vm contexts, and gc timing. I don't really have the time to investigate properly right now though. 😕 ","Qard",205482,"2021-12-09 03:38:13",NULL
1836,306,"Having seen this failure a couple of times in production (and not wanting to use node v12.x pending an actual fix), I tinkered a bit, and found what seems like a reliable workaround: setting a dummy timeout prior to using any newly-created domain.  Here's a revision of the minimal repro from the original issue description, with such a timeout added:

```js
let createDomain = require(""domain"").create;
let vm = require(""vm"");

let context = vm.createContext({});
function eval(code) {
  let domain = createDomain();
  setTimeout(_ => {
    domain.run(() => {
      vm.runInContext(code, context)()
        .catch(console.error);
    })
  }, 0);
}

for (i = 0; i < 10000; i++) {
  eval(""async () => null"");
}
```

Whether this works because it's helping the program dodge a timing bug or not is definitely above my pay grade here, but maybe someone will find it helpful.

(Interestingly, v12 runs the above in half the time as v16. Obviously it's a pathological bit of code, but it seems notable.)","cemerick",47489,"2021-12-29 18:11:03",NULL
1837,306,"I've noticed this is not an issue in 14.15, but is still an issue in 14.19.","bagelbits",353626,"2022-03-08 01:39:35",NULL
1838,306,"Anecdotally, this issue is also not present in 14.17. ","bagelbits",353626,"2022-03-08 01:52:05",NULL
1839,306,"Chiming in - I get this issue consistently with code like this on the latest node 16:

```js
const transform = (...args) =>
  new Promise((resolve, reject) => {
    const internalDomain = domains.create()
     internalDomain.on('error', reject) // report async errors
     let out
     internalDomain.run(() => {
       out = fn(...args)
     })
     resolve(out)
  })
```

This is creating a domain within a promise, then running a function created using the VM2 module inside of the domain. This consistently reproduces for me even with 1 or 2 invocations, usually on the first invocation but every so often it will continue on for a bit before failing. Wrapping each `domain.run` call with a setTimeout(0) or a nextTick does not seem to help as suggested above.","yocontra",425716,"2022-06-05 18:16:03",NULL
1840,307,"Thank you for the report. This is an interesting one. I've been debugging this for a while now and something seems very wrong here.

Most spectacularly, in Node.js 17 (both on Windows and Ubuntu), the first attempt to load an `aes-128-ecb` encrypted key appears to fail, but the second succeeds:

```
==256055== Memcheck, a memory error detector
==256055== Copyright (C) 2002-2017, and GNU GPL'd, by Julian Seward et al.
==256055== Using Valgrind-3.15.0 and LibVEX; rerun with -h for copyright info
==256055== Command: node
==256055== 
Welcome to Node.js v17.1.0.
Type "".help"" for more information.
> let {privateKey, publicKey} = crypto.generateKeyPairSync(""rsa"", {
...     modulusLength: 2048,
...     publicKeyEncoding: {
.....         type: ""spki"",
.....         format: ""pem""
.....     },
...     privateKeyEncoding: {
.....         type: 'pkcs8',
.....         format: 'pem',
.....         cipher: ""aes-128-ecb"",
.....         passphrase: ""abcdef""
.....     }
... });
undefined
> crypto.createPrivateKey({ key: privateKey, passphrase: 'abcdef' })
Uncaught Error: error:0300007A:digital envelope routines::cipher parameter error
    at Object.createPrivateKey (node:internal/crypto/keys:608:12) {
  library: 'digital envelope routines',
  reason: 'cipher parameter error',
  code: 'ERR_OSSL_EVP_CIPHER_PARAMETER_ERROR'
}
> crypto.createPrivateKey({ key: privateKey, passphrase: 'abcdef' })
PrivateKeyObject { [Symbol(kKeyType)]: 'private' }
> 
(To exit, press Ctrl+C again or Ctrl+D or type .exit)
> 
==256055== 
==256055== HEAP SUMMARY:
==256055==     in use at exit: 1,011,381 bytes in 2,199 blocks
==256055==   total heap usage: 84,213 allocs, 82,014 frees, 51,234,514 bytes allocated
==256055== 
==256055== LEAK SUMMARY:
==256055==    definitely lost: 0 bytes in 0 blocks
==256055==    indirectly lost: 0 bytes in 0 blocks
==256055==      possibly lost: 416 bytes in 3 blocks
==256055==    still reachable: 1,010,965 bytes in 2,196 blocks
==256055==                       of which reachable via heuristic:
==256055==                         stdstring          : 7,429 bytes in 161 blocks
==256055==         suppressed: 0 bytes in 0 blocks
==256055== Rerun with --leak-check=full to see details of leaked memory
==256055== 
==256055== For lists of detected and suppressed errors, rerun with: -s
==256055== ERROR SUMMARY: 0 errors from 0 contexts (suppressed: 0 from 0)
```","tniessen",3109072,"2021-11-16 17:50:50",NULL
1841,307,"I'm seeing something similar on  node 16.3.1 on Ubuntu 20.04, but with a sightly different error:

Error: error:0D0C5006:asn1 encoding routines:ASN1_item_verify:EVP lib
    at Object.createPrivateKey (node:internal/crypto/keys:608:12)
    at readPrivateKeyBuffer (/opt/ct/node_modules/@configuredthings/sfjs-language/lib/parser/sfjsCrypto.js:51:22)
    at readPrivateKeyFile (/opt/ct/node_modules/@configuredthings/sfjs-language/lib/parser/sfjsCrypto.js:43:12)
    at decryptDoc (/opt/ct/node_modules/@configuredthings/sfjs-language/lib/parser/sfjsCrypto.js:748:55)
    at ConfigGateway.<anonymous> (/opt/ct/node_modules/@configuredthings/sfjs-components/lib/ConfigGateway/ConfigGateway.js:132:66)
    at ConfigGateway.<anonymous> (/opt/ct/node_modules/@configuredthings/sfjs-components/lib/ConfigGateway/ConfigGateway.js:59:103)
    at FileMonitor.<anonymous> (/opt/ct/node_modules/@configuredthings/sfjs-components/lib/Abstract/FileMonitor.js:185:17)
    at FileMonitor.<anonymous> (/opt/ct/node_modules/@configuredthings/sfjs-components/lib/Abstract/FileMonitor.js:166:18)
    at FSWatcher.emit (node:events:390:28)
    at FSWatcher.emitWithAll (/opt/ct/node_modules/chokidar/index.js:540:8) {
  opensslErrorStack: [ 'error:0D0C5006:asn1 encoding routines:ASN1_item_verify:EVP lib' ],
  library: 'asn1 encoding routines',
  function: 'ASN1_item_verify',
  reason: 'EVP lib',
  code: 'ERR_OSSL_ASN1_EVP_LIB'
}

It doesn't seem to be a first or second call that always fails, I'm getting this both after a successful call and when this is the fist call. 
What I have seen is that catching the exception and retrying the call always seems to work.
```
    try {
        res = crypto.createPrivateKey(key);
    }
    catch(err) {
        console.log(""*** FAILED"")
        console.error(err)
        try {
            res = crypto.createPrivateKey(key);
        }
        catch(err) {
            console.log(""*** FAILED Again"")
            console.error(err)
            throw err;
        }        
    }
    return res;
}
```





","PhilDay-CT",69908274,"2021-12-29 20:18:44",NULL
